100,66403,4.519776863669289,1.920938491821289,13.80014419555664,22134.333333333332,221.34333333333333
101,66107,4.5864765346929355,2.434968948364258,15.497922897338867,22035.666666666668,218.1749174917492
102,65702,4.6601421099805584,2.218961715698242,17.323017120361328,21900.666666666668,214.7124183006536
103,65078,4.7507624257017165,2.7048587799072266,16.350984573364258,21692.666666666668,210.60841423948222
104,64813,4.817084415777103,2.5310516357421875,16.637802124023438,21604.333333333332,207.73397435897434
105,64512,4.886227752274227,2.132892608642578,14.785051345825195,21504.0,204.8
106,65424,4.86354329426267,2.601146697998047,12.75491714477539,21808.0,205.73584905660377
107,65495,4.905181612183242,2.0020008087158203,14.011859893798828,21831.666666666668,204.0342679127726
108,65227,4.970430441430668,2.8307437896728516,13.260841369628906,21742.333333333332,201.3179012345679
109,65750,4.977222797988485,3.055095672607422,15.916109085083008,21916.666666666668,201.0703363914373
110,65178,5.067716836892742,2.0101070404052734,14.490842819213867,21726.0,197.5090909090909
111,64872,5.13610799489884,1.5969276428222656,15.675783157348633,21624.0,194.8108108108108
112,65465,5.136475828545604,2.767801284790039,12.647867202758789,21821.666666666668,194.83630952380955
113,63920,5.307673150964911,3.2567977905273438,13.375997543334961,21306.666666666668,188.55457227138643
114,65331,5.238248582578289,2.4747848510742188,18.149852752685547,21777.0,191.02631578947367
115,65884,5.23982656855349,1.4679431915283203,15.742063522338867,21961.333333333332,190.968115942029
116,65466,5.320580101863925,3.2949447631835938,15.0909423828125,21822.0,188.1206896551724
117,65825,5.336124338308669,3.3087730407714844,18.424034118652344,21941.666666666668,187.53561253561256
118,64457,5.4965756708369415,3.445148468017578,18.061161041259766,21485.666666666668,182.08192090395482
119,64624,5.527796880919675,2.8989315032958984,21.953105926513672,21541.333333333332,181.01960784313724
120,64486,5.586705672786412,0.8261203765869141,18.110036849975586,21495.333333333332,179.12777777777777
121,65420,5.553107008734306,2.6209354400634766,18.786907196044922,21806.666666666668,180.22038567493115
122,65075,5.629410793174014,2.585887908935547,16.62302017211914,21691.666666666668,177.80054644808743
123,65781,5.612970853706871,2.767801284790039,14.219999313354492,21927.0,178.26829268292684
124,65144,5.714135821147003,2.0859241485595703,14.351844787597656,21714.666666666668,175.11827956989248
125,65437,5.73469466043225,1.210927963256836,18.84603500366211,21812.333333333332,174.49866666666665
126,64417,5.871847877755306,2.408266067504883,15.016794204711914,21472.333333333332,170.4153439153439
127,65264,5.842602692798354,0.5879402160644531,13.504981994628906,21754.666666666668,171.2965879265092
128,62240,6.174165730611218,2.688169479370117,18.72706413269043,20746.666666666668,162.08333333333334
